id,placename,municipality,province,population
985088,Tshukudu,Makhuduthamaga,Limpopo,81
296213,Tshungwana,Umzimvubu,Eastern Cape,530
297066,Tshuze,Mbizana,Eastern Cape,774
974072,Tshware,Polokwane,Limpopo,689
270111,Tshwati,Mbhashe,Eastern Cape,41
968077,Tsianda,Makhado,Limpopo,7578
360004,Tsilwana,Joe Morolong,Northern Cape,198
360055,Tsineng,Joe Morolong,Northern Cape,2042
295055,Tsitsa-Mvula,Matatiele,Eastern Cape,122
295076,Tsitsong,Matatiele,Eastern Cape,454
969070,Tsolametse,Blouberg,Limpopo,646
283203,Tsolokazi B,Emalahleni,Eastern Cape,278
273032,Tsomo,Amahlathi,Eastern Cape,189
285016,Tsomo Poort,Sakhisizwe,Eastern Cape,38
985041,Tswatago,Makhuduthamaga,Limpopo,1091
678006,Tswelelang,Maquassi Hills,North West,17233
966023,Tswera,Thulamela,Limpopo,1001
270202,Tubeni,Mbhashe,Eastern Cape,443
576055,Tugela Ferry,Msinga,KwaZulu-Natal,2093
987147,Tukakgomo,Greater Tubatse,Limpopo,11245
292176,Tukela,Nyandeni,Eastern Cape,675
542135,Tulwana,Nkandla,KwaZulu-Natal,452
292099,Tungweni,Nyandeni,Eastern Cape,1569
664018,Turfbult,Moses Kotane,North West,561
598209,Tuse,Umzimkhulu,KwaZulu-Natal,274
294084,Twane,King Sabata Dalindyebo,Eastern Cape,635
260159,Twecwana,Buffalo City,Eastern Cape,571
479009,Tweeling,Mafube,Free State,821
526038,Twhatgwha,Dannhauser,KwaZulu-Natal,703
292069,Tyara,Nyandeni,Eastern Cape,1302
271135,Tyekana,Mnquma,Eastern Cape,611
296096,Tyemhlophe,Umzimvubu,Eastern Cape,24
293057,Tyhume,Mhlontlo,Eastern Cape,462
271193,Tyinirha,Mnquma,Eastern Cape,309
281048,Tylden,Lukanji,Eastern Cape,572
260043,Tyutyu,Buffalo City,Eastern Cape,2676
592017,UCC Informal,KwaDukuza,KwaZulu-Natal,4540
580012,Ubani,Nongoma,KwaZulu-Natal,828
369002,Ubuntu NU,Ubuntu,Northern Cape,2625
299003,Uitenhage,Nelson Mandela Bay,Eastern Cape,103639
664070,Uitkyk A,Moses Kotane,North West,3299
984068,Uitspanning A,Elias Motsoaledi,Limpopo,1083
982019,Uitzicht,Mogalakwena,Limpopo,2278
384004,Ulco,Dikgatlong,Northern Cape,860
877001,Umbabat Nature Reserve,Bushbuckridge,Mpumalanga,204
560041,Umbumbulu,Vulamehlo,KwaZulu-Natal,373
585037,Umfolozi,Hlabisa,KwaZulu-Natal,132
503020,Umgai,Umzumbe,KwaZulu-Natal,2506
561003,Umgwemphisi,Umdoni,KwaZulu-Natal,5198
582046,Umhlabuyalingana NU,Umhlabuyalingana,KwaZulu-Natal,368
569033,Umhlumayo,Indaka,KwaZulu-Natal,157
529013,Umkhamba,Abaqulusi,KwaZulu-Natal,725
580036,Umlaza,Nongoma,KwaZulu-Natal,616
599189,Umnini,eThekwini,KwaZulu-Natal,17416
546052,Umshukangubo,Maphumulo,KwaZulu-Natal,1055
577002,Umvoti NU,Umvoti,KwaZulu-Natal,18907
677011,Umzimhle,City of Matlosana,North West,6137
296002,Umzimvubu NU,Umzimvubu,Eastern Cape,799
546050,Umzulwini,Maphumulo,KwaZulu-Natal,3963
560003,Ungendwa,Vulamehlo,KwaZulu-Natal,1561
583077,Uphande,Jozini,KwaZulu-Natal,979
285030,Upper Cala,Sakhisizwe,Eastern Cape,473
271294,Upper Gcilishana,Mnquma,Eastern Cape,100
281092,Upper Hackney,Lukanji,Eastern Cape,392
287083,Upper Joveleni,Senqu,Eastern Cape,583
282314,Upper KuSabalele,Intsika Yethu,Eastern Cape,537
293033,Upper Lwandlana,Mhlontlo,Eastern Cape,932
293206,Upper Malepelepe,Mhlontlo,Eastern Cape,964
292072,Upper Maqanyeni,Nyandeni,Eastern Cape,822
282360,Upper Mbulukweza,Intsika Yethu,Eastern Cape,241
290239,Upper Mkata,Ngquza Hill,Eastern Cape,69
274037,Upper Mtombe,Ngqushwa,Eastern Cape,259
283098,Upper Ndonga,Emalahleni,Eastern Cape,809
273002,Upper Ngqolosa,Amahlathi,Eastern Cape,182
295236,Upper Rolweni,Matatiele,Eastern Cape,30
286117,Upper Tsitsana,Elundini,Eastern Cape,228
284294,Upper Xuka,Engcobo,Eastern Cape,274
546017,Uqaqa,Maphumulo,KwaZulu-Natal,286
561012,Uswani,Umdoni,KwaZulu-Natal,7408
877057,Utlha B,Bushbuckridge,Mpumalanga,650
660019,Utsane,Moretele,North West,111
760014,Vaal Oewer,Emfuleni,Gauteng,696
383001,Vaalbos National Park,Sol Plaatjie,Northern Cape,0
961016,Vaalwater,Greater Letaba,Limpopo,1567
172022,Van Dyks Bay,Overstrand,Western Cape,500
760008,Vanderbijlpark,Emfuleni,Gauteng,95840
160009,Vanrhynsdorp,Matzikama,Western Cape,6272
297227,Vayi,Mbizana,Eastern Cape,573
587026,Velabandhla,Mfolozi,KwaZulu-Natal,3691
162006,Velddrif,Bergrivier,Western Cape,11017
675009,Ventersdorp,Ventersdorp,North West,4204
289002,Venterstad,Gariep,Eastern Cape,3596
526041,Verdriet,Dannhauser,KwaZulu-Natal,2140
871020,Verena,Thembisile,Mpumalanga,20793
560049,Vernon Crookes,Vulamehlo,KwaZulu-Natal,9
875005,Verulum,Umjindi,Mpumalanga,3420
966076,Vhufuli,Thulamela,Limpopo,3626
966059,Vhutalu,Thulamela,Limpopo,430
867002,Victor Khanye NU,Victor Khanye,Mpumalanga,12556
969120,Vienen,Blouberg,Limpopo,186
580079,Vilani,Nongoma,KwaZulu-Natal,1082
874004,Villa Sabie,Mbombela,Mpumalanga,26
292068,Vilo,Nyandeni,Eastern Cape,231
981001,Vingerkraal,Bela-Bela,Limpopo,827
877087,Violetbank B,Bushbuckridge,Mpumalanga,60
364003,Vioolsdrift,Nama Khoi,Northern Cape,599
762001,Viskuil,Lesedi,Gauteng,1433
876011,Vlakbult,Nkomazi,Mpumalanga,7736
176023,Vlees Bay,Mossel Bay,Western Cape,193
675007,Vlieger,Ventersdorp,North West,4438
163017,Vondelingeiland,Saldanha Bay,Western Cape,0
589092,Vongotho,uMlalazi,KwaZulu-Natal,685
477012,Voorspoed Diamantmyn,Ngwathe,Free State,0
868004,Vosman,Emalahleni,Mpumalanga,18963
287082,Voyizane,Senqu,Eastern Cape,4737
163004,Vredenburg,Saldanha Bay,Western Cape,38382
670004,Vryburg,Naledi,North West,21182
575037,Vryheid B,Nqutu,KwaZulu-Natal,433
470003,Vuka,Dihlabeng,Free State,7120
577004,Vukaphanzi,Umvoti,KwaZulu-Natal,1839
599073,Vulindlala,eThekwini,KwaZulu-Natal,2735
546033,Vuma A,Maphumulo,KwaZulu-Natal,942
575029,Vumankala,Nqutu,KwaZulu-Natal,976
580021,Vungama A,Nongoma,KwaZulu-Natal,311
581056,Vuthela,Ulundi,KwaZulu-Natal,778
968076,Vuvha A,Makhado,Limpopo,2970
968092,Vuwani,Makhado,Limpopo,2791
267005,Vuyolwetho,Baviaans,Eastern Cape,2182
860001,Vygeboomdam,Albert Luthuli,Mpumalanga,115
284304,Waca,Engcobo,Eastern Cape,70
960014,Wagendrift,Greater Giyani,Limpopo,153
287028,Walaza,Senqu,Eastern Cape,3569
799016,Wallmannsthal,City of Tshwane,Gauteng,646
294087,Waqu,King Sabata Dalindyebo,Eastern Cape,321
385002,Warrenton,Magareng,Northern Cape,5905
598148,Waschbank,Umzimkhulu,KwaZulu-Natal,1796
283037,Waterfall,Emalahleni,Eastern Cape,137
765009,Waterpan,Westonaria,Gauteng,445
525005,Waterval,Emadlangeni,KwaZulu-Natal,1398
599132,Wathanga,eThekwini,KwaZulu-Natal,2983
270074,Wawa,Mbhashe,Eastern Cape,417
570002,Weenen,Umtshezi,KwaZulu-Natal,3126
580131,Wela B,Nongoma,KwaZulu-Natal,858
981006,Welgegund Village,Bela-Bela,Limpopo,1448
877051,Welgevonden State Forest,Bushbuckridge,Mpumalanga,11
276007,Wellsdale,Nkonkobe,Eastern Cape,299
668005,Welverdiend,Ditsobotla,North West,888
570012,Wembesi B,Umtshezi,KwaZulu-Natal,1450
463003,Wepener,Naledi,Free State,1281
260153,Wesleyville,Buffalo City,Eastern Cape,418
766013,West Village,Merafong City,Gauteng,207
375003,Westerberg,Siyathemba,Northern Cape,73
765008,Westonaria,Westonaria,Gauteng,10259
599115,Westville,eThekwini,KwaZulu-Natal,30508
567002,White City,Mkhambathini,KwaZulu-Natal,1411
467013,Whites,Matjhabeng,Free State,366
167009,Wiesiesdraai,Stellenbosch,Western Cape,1727
177009,Wilderness Lake Area,George,Western Cape,149
271520,Wili,Mnquma,Eastern Cape,326
565037,Willowbrook,Impendle,KwaZulu-Natal,545
526033,Wilts,Dannhauser,KwaZulu-Natal,332
561018,Wingrove,Umdoni,KwaZulu-Natal,533
571056,Winterton,Okhahlamba,KwaZulu-Natal,276
368003,Witbank,Khâi-Ma,Northern Cape,210
666007,Witpan,Tswaing,North West,1148
175009,Witsand,Hessequa,Western Cape,0
162011,Wittewater,Bergrivier,Western Cape,848
282207,Wodehouse,Intsika Yethu,Eastern Cape,365
165009,Wolseley,Witzenberg,Western Cape,1528
763009,Wolwekrans,Mogale City,Gauteng,571
478006,Wonderwater,Metsimaholo,Free State,9
571020,Woodford,Okhahlamba,KwaZulu-Natal,3631
286183,Woodstock,Elundini,Eastern Cape,111
505010,Wosiyane,Ezingoleni,KwaZulu-Natal,133
560016,Wubwini,Vulamehlo,KwaZulu-Natal,1329
293084,Xabano,Mhlontlo,Eastern Cape,286
542054,Xalasho,Nkandla,KwaZulu-Natal,1417
298076,Xamnyiba,Ntabankulu,Eastern Cape,627
877101,Xanthia,Bushbuckridge,Mpumalanga,3615
966145,Xaswita,Thulamela,Limpopo,680
286033,Xaxazana,Elundini,Eastern Cape,825
284101,Xentu,Engcobo,Eastern Cape,253
290276,Xhamini,Ngquza Hill,Eastern Cape,157
284160,Xhibeni,Engcobo,Eastern Cape,555
672032,Xhonyane,Greater Taung,North West,1431
290213,Xhurana,Ngquza Hill,Eastern Cape,22
877022,Xikhusese,Bushbuckridge,Mpumalanga,13324
599095,Ximba,eThekwini,KwaZulu-Natal,1587
284087,Xokonxa A,Engcobo,Eastern Cape,206
296201,Xolo,Umzimvubu,Eastern Cape,155
294423,Xolweni A,King Sabata Dalindyebo,Eastern Cape,563
283183,Xonxa,Emalahleni,Eastern Cape,793
290024,Xoposo,Ngquza Hill,Eastern Cape,1976
594005,Xosheyakhe,Ingwe,KwaZulu-Natal,1036
298097,Xukula,Ntabankulu,Eastern Cape,486
282240,Xuluxomo,Intsika Yethu,Eastern Cape,911
270233,Xwangu,Mbhashe,Eastern Cape,1042
260031,Yellow Wood,Buffalo City,Eastern Cape,242
589091,Yetheni,uMlalazi,KwaZulu-Natal,898
962085,Yosmite,Greater Tzaneen,Limpopo,1322
284039,Zabasa,Engcobo,Eastern Cape,506
293183,Zahobeni,Mhlontlo,Eastern Cape,101
276181,Zalaza,Nkonkobe,Eastern Cape,316
569034,Zamokuhle,Indaka,KwaZulu-Natal,395
292038,Zandukwana,Nyandeni,Eastern Cape,3322
286061,Zanyeni,Elundini,Eastern Cape,131
271199,Zazulwana,Mnquma,Eastern Cape,534
292079,Zele,Nyandeni,Eastern Cape,1280
538016,Zenzele,uMhlathuze,KwaZulu-Natal,1587
562001,Ziba,uMshwathi,KwaZulu-Natal,0
292066,Zibungu,Nyandeni,Eastern Cape,2085
294446,Zidinzi,King Sabata Dalindyebo,Eastern Cape,1275
294009,Zigadini,King Sabata Dalindyebo,Eastern Cape,132
294427,Zigini,King Sabata Dalindyebo,Eastern Cape,251
294190,Zihasini,King Sabata Dalindyebo,Eastern Cape,614
271405,Zikhovana,Mnquma,Eastern Cape,75
294186,Zikotazi,King Sabata Dalindyebo,Eastern Cape,312
286200,Zilandana,Elundini,Eastern Cape,72
286091,Zimbane,Elundini,Eastern Cape,253
296207,Zimbileni,Umzimvubu,Eastern Cape,775
270454,Zimbuku,Mbhashe,Eastern Cape,1144
589034,Zimpisi B,uMlalazi,KwaZulu-Natal,176
589052,Zimpohlo,uMlalazi,KwaZulu-Natal,677
295277,Zincuka,Matatiele,Eastern Cape,954
282068,Zingadini,Intsika Yethu,Eastern Cape,689
286036,Zingonyameni,Elundini,Eastern Cape,987
589119,Zinhlezuka,uMlalazi,KwaZulu-Natal,1012
294018,Zinkumbini,King Sabata Dalindyebo,Eastern Cape,973
592025,Zinkwazi Beach,KwaDukuza,KwaZulu-Natal,693
260030,Zinyoka,Buffalo City,Eastern Cape,731
272011,Ziphunzana,Great Kei,Eastern Cape,738
295251,Zitapile,Matatiele,Eastern Cape,612
270647,Zitenjeni B,Mbhashe,Eastern Cape,125
270342,Zithenyini,Mbhashe,Eastern Cape,678
271248,Zitulele,Mnquma,Eastern Cape,624
292199,Zixholosini,Nyandeni,Eastern Cape,236
260120,Zixothyeni,Buffalo City,Eastern Cape,371
589124,Ziyendane,uMlalazi,KwaZulu-Natal,1337
877053,Zoeknog B,Bushbuckridge,Mpumalanga,1660
580160,Zomboda,Nongoma,KwaZulu-Natal,1394
271472,Zondani,Mnquma,Eastern Cape,83
294017,Zukezweni,King Sabata Dalindyebo,Eastern Cape,667
580142,Zungu,Nongoma,KwaZulu-Natal,759
579020,Zwartkloof,UPhongolo,KwaZulu-Natal,10169
274129,Zweledinga,Ngqushwa,Eastern Cape,2318
172018,Zwelihle,Overstrand,Western Cape,18210
965033,Zwigodini,Mutale,Limpopo,706
270448,eBelungwini,Mbhashe,Eastern Cape,314
271437,eBhityolo,Mnquma,Eastern Cape,133
271160,eBika,Mnquma,Eastern Cape,782
283133,eCacadu,Emalahleni,Eastern Cape,1961
284371,eCibini,Engcobo,Eastern Cape,317
283156,eDipini,Emalahleni,Eastern Cape,461
270586,eDrayini B,Mbhashe,Eastern Cape,199
578002,eDumbe NU,eDumbe,KwaZulu-Natal,20352
283184,eGcibhala,Emalahleni,Eastern Cape,554
575123,eGezahlala B,Nqutu,KwaZulu-Natal,128
575078,eGezahlala E,Nqutu,KwaZulu-Natal,571
284383,eGotyibeni,Engcobo,Eastern Cape,488
271194,eGqubeni,Mnquma,Eastern Cape,449
284048,eGxojeni,Engcobo,Eastern Cape,278
284375,eHukwini,Engcobo,Eastern Cape,262
270247,eJojweni A,Mbhashe,Eastern Cape,912
270611,eKrozweni,Mbhashe,Eastern Cape,204
273022,eLalini,Amahlathi,Eastern Cape,295
270133,eLalini C,Mbhashe,Eastern Cape,288
270645,eLalini F,Mbhashe,Eastern Cape,213
271278,eLengeni,Mnquma,Eastern Cape,469
284015,eLixeni,Engcobo,Eastern Cape,369
283125,eLupindweni B,Emalahleni,Eastern Cape,437
283066,eLuxeni A,Emalahleni,Eastern Cape,253
286098,eLuzie Drift,Elundini,Eastern Cape,651
583035,eMachobeni,Jozini,KwaZulu-Natal,1504
271167,eMadopholweni,Mnquma,Eastern Cape,509
270253,eMagocweni,Mbhashe,Eastern Cape,191
273097,eMagqobhokeni,Amahlathi,Eastern Cape,261
270499,eMahliwane,Mbhashe,Eastern Cape,775
271464,eMahlubini A,Mnquma,Eastern Cape,423
877131,eMakhazeni B,Bushbuckridge,Mpumalanga,6118
868002,eMalahleni,Emalahleni,Mpumalanga,108673
870003,eMalahleni NU West,Emakhazeni,Mpumalanga,6176
284135,eMampingeni,Engcobo,Eastern Cape,231
284068,eMamvulaneni,Engcobo,Eastern Cape,310
271406,eMangqangqa,Mnquma,Eastern Cape,167
583072,eManqayini,Jozini,KwaZulu-Natal,1514
271165,eMaphiko,Mnquma,Eastern Cape,125
292129,eMasameni,Nyandeni,Eastern Cape,1474
271177,eMaswusheni,Mnquma,Eastern Cape,48
276153,eMatsamraleni A,Nkonkobe,Eastern Cape,54
282249,eMatyolweni,Intsika Yethu,Eastern Cape,329
295235,eMaxesibeni,Matatiele,Eastern Cape,278
270047,eMazizini,Mbhashe,Eastern Cape,275
292244,eMboleni,Nyandeni,Eastern Cape,650
271211,eMbovu,Mnquma,Eastern Cape,229
271069,eMgcwe,Mnquma,Eastern Cape,412
276165,eMgwanisheni,Nkonkobe,Eastern Cape,282
286047,eMjikelweni,Elundini,Eastern Cape,51
270034,eMlenzeni,Mbhashe,Eastern Cape,498
271426,eMmangweni A,Mnquma,Eastern Cape,175
270610,eMndwaxa,Mbhashe,Eastern Cape,181
286170,eMoyeni,Elundini,Eastern Cape,351
271082,eMphahleni B,Mnquma,Eastern Cape,90
566033,eMunyini,The Msunduzi,KwaZulu-Natal,2320
260058,eMxhaxho,Buffalo City,Eastern Cape,1637
284407,eMzwini,Engcobo,Eastern Cape,210
271253,eNdenya,Mnquma,Eastern Cape,308
270170,eNdulini A,Mbhashe,Eastern Cape,200
284227,eNgcacu A,Engcobo,Eastern Cape,508
271171,eNgcwangu A,Mnquma,Eastern Cape,340
270361,eNgonyama,Mbhashe,Eastern Cape,743
283102,eNgqanda,Emalahleni,Eastern Cape,342
271284,eNgqaqeni,Mnquma,Eastern Cape,190
271482,eNgwane,Mnquma,Eastern Cape,403
271305,eNgxewane,Mnquma,Eastern Cape,190
282310,eNgxingweni B,Intsika Yethu,Eastern Cape,210
271275,eNkanini,Mnquma,Eastern Cape,529
270497,eNkolweni,Mbhashe,Eastern Cape,494
270570,eNqileni,Mbhashe,Eastern Cape,423
270426,eNtilini A,Mbhashe,Eastern Cape,379
270500,eNtilini D,Mbhashe,Eastern Cape,246
283006,eNtlanjeni,Emalahleni,Eastern Cape,294
284413,eNtlekiseni B,Engcobo,Eastern Cape,236
271228,eNtombo,Mnquma,Eastern Cape,489
270144,eNtshingeni,Mbhashe,Eastern Cape,208
271312,eNtsukazi,Mnquma,Eastern Cape,348
284351,eNtwashwini A,Engcobo,Eastern Cape,555
295239,eNyanisweni,Matatiele,Eastern Cape,361
274044,ePhole,Ngqushwa,Eastern Cape,418
274117,eQeto,Ngqushwa,Eastern Cape,952
284435,eQolweni A,Engcobo,Eastern Cape,138
271313,eRhala,Mnquma,Eastern Cape,409
270090,eRhwantsini B,Mbhashe,Eastern Cape,542
271187,eSidutyini,Mnquma,Eastern Cape,125
271531,eSigingqini,Mnquma,Eastern Cape,178
575119,eSigqokweni,Nqutu,KwaZulu-Natal,623
271066,eSihlabeni,Mnquma,Eastern Cape,378
270254,eSihlabeni C,Mbhashe,Eastern Cape,348
284374,eSikhobotini,Engcobo,Eastern Cape,147
283174,eSikhwankqeni,Emalahleni,Eastern Cape,78
284330,eSilevini,Engcobo,Eastern Cape,309
284045,eSingeni A,Engcobo,Eastern Cape,198
576086,eSinyameni,Msinga,KwaZulu-Natal,1184
271175,eSirhosheni B,Mnquma,Eastern Cape,423
283123,eSixekweni,Emalahleni,Eastern Cape,804
271057,eSizindini,Mnquma,Eastern Cape,292
286131,eThembalethu,Elundini,Eastern Cape,123
273040,eThwishini,Amahlathi,Eastern Cape,68
270557,eTshingeni,Mbhashe,Eastern Cape,159
271438,eTyiweni A,Mnquma,Eastern Cape,63
270029,eXeni,Mbhashe,Eastern Cape,355
566019,eZibomvini,The Msunduzi,KwaZulu-Natal,1182
292102,eZinduneni,Nyandeni,Eastern Cape,955
583041,eZinhlwathini,Jozini,KwaZulu-Natal,1039
295250,eZipamprini,Matatiele,Eastern Cape,66
270228,eZithenjini,Mbhashe,Eastern Cape,784
299005,iBhayi,Nelson Mandela Bay,Eastern Cape,237799
260165,iKhiwane,Buffalo City,Eastern Cape,1039
576002,iNdanyana  B,Msinga,KwaZulu-Natal,746
575116,iNhlabamkhosi,Nqutu,KwaZulu-Natal,1363
581029,iThaka,Ulundi,KwaZulu-Natal,209
560020,kaMpuco,Vulamehlo,KwaZulu-Natal,648
276122,kwaSawu,Nkonkobe,Eastern Cape,947
261004,uMasizakhe,Camdeboo,Eastern Cape,9087
538010,uMhlathuze NU,uMhlathuze,KwaZulu-Natal,9112
563002,uMngeni NU,uMngeni,KwaZulu-Natal,14433
570004,uMtshezi NU,Umtshezi,KwaZulu-Natal,21639
271143,uMzantsi B,Mnquma,Eastern Cape,232
380002,!Kheis NU North,!Kheis,Northern Cape,3000
529002,Abaqulusi NU,Abaqulusi,KwaZulu-Natal,44850
567010,Abebhuzi,Mkhambathini,KwaZulu-Natal,2088
297087,Abetshawu,Mbizana,Eastern Cape,391
877015,Acornhoek,Bushbuckridge,Mpumalanga,33529
560002,Adams Rural,Vulamehlo,KwaZulu-Natal,438
968010,Afton,Makhado,Limpopo,193
368006,Aggeneys,Khâi-Ma,Northern Cape,2262
173007,Agulhas,Cape Agulhas,Western Cape,548
562027,Albert Falls,uMshwathi,KwaZulu-Natal,4536
175005,Albertinia,Hessequa,Western Cape,6372
524024,Alcockspruit,Newcastle,KwaZulu-Natal,2656
798014,Alexandra,City of Johannesburg,Gauteng,179624
504053,Alfred,UMuziwabantu,KwaZulu-Natal,686
276096,Alice,Nkonkobe,Eastern Cape,15143
284184,All Saints Mission,Engcobo,Eastern Cape,260
281094,Allanwater,Lukanji,Eastern Cape,376
980004,Alma,Modimolle,Limpopo,1553
579014,Altona,UPhongolo,KwaZulu-Natal,1975
271202,Amabhele,Mnquma,Eastern Cape,148
599188,Amagcino,eThekwini,KwaZulu-Natal,940
273003,Amahlathi NU North,Amahlathi,Eastern Cape,2692
589084,Amakhilimba,uMlalazi,KwaZulu-Natal,1585
562043,Amalanga,uMshwathi,KwaZulu-Natal,127
284067,Amamvala,Engcobo,Eastern Cape,655
977003,Amandelbult,Thabazimbi,Limpopo,113
297077,Amantshangase A/a A,Mbizana,Eastern Cape,461
297074,Amantshangase A/a D,Mbizana,Eastern Cape,104
297058,Amantshangase A/a G,Mbizana,Eastern Cape,816
284116,Amanzolo,Engcobo,Eastern Cape,243
284150,Amaqwati,Engcobo,Eastern Cape,190
597007,Amashaka,Ubuhlebezwe,KwaZulu-Natal,1905
542043,Amatholamgele,Nkandla,KwaZulu-Natal,772
585021,Amatshamnyama,Hlabisa,KwaZulu-Natal,1607
294042,Amendu,King Sabata Dalindyebo,Eastern Cape,8256
862001,Amsterdam,Mkhondo,Mpumalanga,6769
295100,Andris,Matatiele,Eastern Cape,1490
526027,Annieville,Dannhauser,KwaZulu-Natal,6404
985007,Apel,Makhuduthamaga,Limpopo,2096
675008,Appeldraai,Ventersdorp,North West,573
969031,Archibalt,Blouberg,Limpopo,506
178008,Armoed,Oudtshoorn,Western Cape,472
176016,Asazani,Mossel Bay,Western Cape,772
169006,Ashton,Langeberg,Western Cape,7727
666020,Atamelang,Tswaing,North West,5189
199004,Atlantis,City of Cape Town,Western Cape,67491
378001,Augrabies Falls National Park,Kai !Garib,Northern Cape,590
674039,Austrey,Kagisano/Molopo,North West,1333
860006,Avontuur,Albert Luthuli,Mpumalanga,781
172024,Baardscheerders Bosch,Overstrand,Western Cape,103
960025,Babangu,Greater Giyani,Limpopo,1745
982009,Babirwa,Mogalakwena,Limpopo,4179
270530,Badi,Mbhashe,Eastern Cape,393
860005,Badplaas,Albert Luthuli,Mpumalanga,582
661022,Baikagedi,Madibeng,North West,145
293123,Bakaleni,Mhlontlo,Eastern Cape,172
668003,Bakerville,Ditsobotla,North West,2441
662012,Bala,Rustenburg,North West,2919
598152,Balbel,Umzimkhulu,KwaZulu-Natal,1346
290062,Baleni,Ngquza Hill,Eastern Cape,332
297381,Baleni C,Mbizana,Eastern Cape,198
276008,Balfour,Nkonkobe,Eastern Cape,3102
468004,Balkfontein,Nala,Free State,154
578010,Balmoral,eDumbe,KwaZulu-Natal,1360
987064,Banareng,Greater Tubatse,Limpopo,1048
505027,Bandlane,Ezingoleni,KwaZulu-Natal,2521
542082,Bangamanzi,Nkandla,KwaZulu-Natal,1351
260127,Bangilizwe,Buffalo City,Eastern Cape,131
291187,Bangolosi,Port St Johns,Eastern Cape,164
361023,Bankhara,Ga-Segonyana,Northern Cape,7972
386001,Banksdrif,Phokwane,Northern Cape,505
599185,Baphehli,eThekwini,KwaZulu-Natal,11834
875006,Barberton,Umjindi,Mpumalanga,11997
287137,Barkly East,Senqu,Eastern Cape,9986
274022,Barracks,Ngqushwa,Eastern Cape,1087
581130,Basamlilo A,Ulundi,KwaZulu-Natal,244
270548,Bashee,Mbhashe,Eastern Cape,35
982079,Basterpad,Mogalakwena,Limpopo,674
295252,Batsoarele,Matatiele,Eastern Cape,116
799045,Baviaanspoort,City of Tshwane,Gauteng,2456
581028,Bayeni,Ulundi,KwaZulu-Natal,210
290238,Bazana,Ngquza Hill,Eastern Cape,925
294088,Baziya Mission,King Sabata Dalindyebo,Eastern Cape,455
183004,Beaufort West NU,Beaufort West,Western Cape,7141
279012,Beccles,Tsolwana,Eastern Cape,1032
274133,Begha Mouth,Ngqushwa,Eastern Cape,19
967003,Beit Bridge,Musina,Limpopo,1001
284400,Bekileni,Engcobo,Eastern Cape,583
981003,Bela-Bela,Bela-Bela,Limpopo,45001
293104,Belekence,Mhlontlo,Eastern Cape,305
199021,Belhar,City of Cape Town,Western Cape,56234
578032,Bellemmerd,eDumbe,KwaZulu-Natal,528
199016,Bellville,City of Cape Town,Western Cape,112507
963010,Ben Farm,Ba-Phalaborwa,Limpopo,12757
506006,Bendigo,Hibiscus Coast,KwaZulu-Natal,1011
797011,Benoni,Ekurhuleni,Gauteng,158777
503053,Berea,Umzumbe,KwaZulu-Natal,703
276037,Bergplaas,Nkonkobe,Eastern Cape,415
571064,Bergville,Okhahlamba,KwaZulu-Natal,1274
874070,Berlin State Forest,Mbombela,Mpumalanga,356
478003,Bertha Shaft Village,Metsimaholo,Free State,1831
271289,Bethal,Mnquma,Eastern Cape,301
571019,Bethany,Okhahlamba,KwaZulu-Natal,6481
299006,Bethelsdorp,Nelson Mandela Bay,Eastern Cape,182012
461018,Bethulie,Kopanong,Free State,2100
860039,Betty's Goed,Albert Luthuli,Mpumalanga,1489
284320,Beyele,Engcobo,Eastern Cape,552
296129,Bhadalala,Umzimvubu,Eastern Cape,744
290013,Bhala,Ngquza Hill,Eastern Cape,960
583025,Bhambanani,Jozini,KwaZulu-Natal,3405
292196,Bhantini A,Nyandeni,Eastern Cape,512
273093,Bhavameni,Amahlathi,Eastern Cape,473
576028,Bhaza,Msinga,KwaZulu-Natal,858
575102,Bhekabani,Nqutu,KwaZulu-Natal,440
503025,Bhekameva,Umzumbe,KwaZulu-Natal,568
583050,Bhekindoda,Jozini,KwaZulu-Natal,3662
874010,Bhekiswayo,Mbombela,Mpumalanga,4632
580124,Bhekumteto,Nongoma,KwaZulu-Natal,405
297291,Bhele A,Mbizana,Eastern Cape,1208
282145,Bhesi,Intsika Yethu,Eastern Cape,178
270014,Bhetani B,Mbhashe,Eastern Cape,136
296124,Bhetshwana,Umzimvubu,Eastern Cape,513
270033,Bhijolo,Mbhashe,Eastern Cape,83
298017,Bhisa,Ntabankulu,Eastern Cape,124
560054,Bhobhobho,Vulamehlo,KwaZulu-Natal,297
271368,Bhokhwe,Mnquma,Eastern Cape,706
581043,Bhokweni A,Ulundi,KwaZulu-Natal,1378
291174,Bholani B,Port St Johns,Eastern Cape,718
283092,Bhomeni,Emalahleni,Eastern Cape,620
298053,Bhononi,Ntabankulu,Eastern Cape,311
271030,Bhoqo,Mnquma,Eastern Cape,323
292284,Bhucula,Nyandeni,Eastern Cape,452
560025,Bhudubhudu,Vulamehlo,KwaZulu-Natal,679
588051,Bhukhanana,Ntambanana,KwaZulu-Natal,6116
593060,Bhulushe,Ndwedwe,KwaZulu-Natal,441
290001,Bhungeni,Ngquza Hill,Eastern Cape,172
271256,Bhuru,Mnquma,Eastern Cape,63
